,reviewtext,reviewdate,reviewrating,reviewview,reviewlikes,Links,brand
335,"The best car ever saw. Amazing driving experience and handling quality. The better interior can be made by making it airy, you can go for it if you have a family then go for it.
Read More"," Dec 01, 2019  ",5, 283 Views,0,https://www.cardekho.com/mg/hector/user-reviews/3,MG Hector
336,"Best car and interior so far. Lovely design and quality are superb.
"," Nov 30, 2019  ",5, 40 Views,0,https://www.cardekho.com/mg/hector/user-reviews/3,MG Hector
337,"Very affordable range and super high-quality car. Very comfortable seating and quite silent. The A.C. system and circulation are pretty good.
"," Nov 30, 2019  ",5, 40 Views,0,https://www.cardekho.com/mg/hector/user-reviews/3,MG Hector
338,"Superb interior and custom design. Awesomely running and very comfortable.
"," Dec 02, 2019  ",5, 49 Views,1,https://www.cardekho.com/mg/hector/user-reviews/3,MG Hector
339,"This car is giving a lot of features, function, and comfort to the passengers. It has a true feel of an SUV.
"," Dec 01, 2019  ",5, 40 Views,0,https://www.cardekho.com/mg/hector/user-reviews/3,MG Hector
340,"It is better than Kia Seltos and the price is also good. The best car in the segment which gives you many features. If you want to open sunroof yon can simply say I am feeling hot or you can say anything to it.
Read More"," Dec 01, 2019  ",5, 107 Views,1,https://www.cardekho.com/mg/hector/user-reviews/3,MG Hector
341,"People say that the electronics won't work out in India but MG has proved almost everyone wrong. Speaking of electronics, the car is fully loaded with advanced technology and none of them feels like it's overdone. My second point is the mileage, Hector is an SUV but still offers great mileage of around 16kmpl. The dimensions of the car are humungou...Read More"," Nov 28, 2019  ",2, 4424 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
342,"I drove MG Hector (Sharp) Petrol Hybrid for more than 1000kms. Both in city traffic (200km) and on national highway (800km). It gives superior comfort for drivers/passengers. HiTech features make you feel like you are in full control of the car. No complaints in this section. Overall I am very happy.

After driving it on different roads in city & h...Read More"," Nov 28, 2019  ",4, 559 Views,2,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
343,"Very nice design and stylish car. The interior of the hector is amazing and the touch screen is like a tab. The alloy wheel of the hector is beautiful, exterior and interiors too. The ground clearance of hector is ample. I like the interior options. The headlight was very nice and the backlight is also good. The boot space was so spacious. I like M...Read More"," Nov 30, 2019  ",5, 1613 Views,1,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
344,"MG Hector is a very experienced vehicle. It is made by Morris Garages (Mg) Hector. Its budget is very low and has advanced features. Its massive sunroof gives a pleasant feel to the cabin. Its touch screen is also controlled by voice. Its leg space is massive. Its price starts from 12.17 lakh. I really want to buy this car.
Read More"," Nov 29, 2019  ",3, 780 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
345,"Read a few reviews where people alleged very low fuel efficiency. On a normal day in Delhi (route Noida Gurgaon at 9 AM) and (Gurgaon Noida 7 PM), my car has given an average of 12 kmpl. And while travelling bumper to bumper, it is 9-10kmpl.
Read More"," Nov 29, 2019  ",5, 693 Views,1,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
346,"The perfect size car with the best class infotainment system and interiors. The tyres and the rims are eye-catchy and the front lights are alluring. The best car in its segment with appearance and power, with huge space, the car packs a good load and is great for trips and adventures. The company will get a huge advantage in the Indian market.
Read More"," Nov 29, 2019  ",5, 164 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
347,"Can't comment over the engine quality because British cars are amazing in quality check. Build quality and features are also good.
"," Nov 29, 2019  ",3, 46 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
348,"Excellent car in the world so far. It is best for long tours. Also, the logo of the car is impressive.
"," Nov 28, 2019  ",5, 41 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
349,"Nice features at less cost, It's helpful for everyone and it's featured as same as Jeep Compass.
"," Nov 28, 2019  ",5, 35 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
350,"Smooth drive and fantastic looks. Everything is amazing here in this car.
"," Nov 28, 2019  ",5, 39 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
351,"Best and brilliant car by MG. If we compare the cars in Hector's price range Jeep compass is overprized, no premium features, and no comfort. Tata Harrier is fair and the interior is worst. The segment king Hyundai Creta is just like I20 wearing heels it is not a car Worth buying. I waited for mg was confused in hector and Creta but Hector was just...Read More"," Nov 27, 2019  ",5, 262 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
352,"Got a chance to drive this car. I didn't expect that the petrol hybrid engine gives this type of power. This engine is really awesome. The 1.5 ltr hybrid engine gives a lot of power in the mid-range up-to 2000 rpm some amount of lag is there but it pulls up pretty quick. The safety features of this car are very good, 6 airbags, Abs, EBD, TC, Hill h...Read More"," Nov 27, 2019  ",4, 105 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
353,"Nice car and a strong body. The leather seats are average. Suspension and space are good here. there is no engine sound. Everything is perfect.
"," Nov 28, 2019  ",5, 35 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
354,"It was an amazing experience. I am very proud to own this car.
"," Nov 28, 2019  ",5, 29 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
355,"MG HECTOR is one of the best and fully loaded SUV, which was provided at a lower cost in all variants. Ride quality and looks are also good. Comfortable seats, panoramic sunroof and AC performance are fabulous. Value for money.
Read More"," Nov 28, 2019  ",5, 55 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
356,"Best in the class segment! Highest cabin space in this segment with the best interior and exterior. If you are an SUV lover, then go for it.
"," Nov 27, 2019  ",5, 32 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
357,"It is the best car in India and in low price, we get a luxury car. We feel better inside the car and it goes smooth on the road. The interior design is too better than other cars and the interesting thing is the sunroof as is not single, it is double sunroof.
Read More"," Nov 25, 2019  ",5, 814 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
358,"This car's voice command system is really good and it's look is also good so I would give it a five-star rating.
"," Nov 26, 2019  ",5, 34 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
359,"Such a high rated and luxurious class segment car. It has great looks and great features. Fully automatic loaded features. High ground clearance, big boot space, electronically  adjustable seats and sensors I mostly like features in this car. Voice control feature giving amazing feel driving this car.
Read More"," Nov 28, 2019  ",5, 117 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
360,"It is a nice car, it has a very good system, the interior design of the car is very good and comfortable, the speakers of this car are very good.
"," Nov 26, 2019  ",5, 37 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
361,"People say that the electronics won't work out in India but MG has proved almost everyone wrong. Speaking of the electronics, the car is fully loaded with advanced technology and none of them feels like it's overdone. My second point is the milage, hector is an SUV but still offers great mileage of around 16km/l. The dimensions of the car are humun...Read More"," Nov 23, 2019  ",5, 4594 Views,4,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
362,"The car is good on cosmetics but I don't think that you can trust the engine for the long run. MG still needs to take care and refine the engine according to Indian road conditions. Giving a variety of features won't help if there is an issue in engine quality. The mileage is also very less and gives 7 KMPL on the highways.
Read More"," Nov 24, 2019  ",2, 1899 Views,1,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
363,"MG Hector is the best mid-size SUV. It feels like luxury cars with the best automatic functions. This car is almost best in everything but its mileage is not too high.
"," Nov 24, 2019  ",5, 50 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
364,"This is a perfect SUV. This gives a real feel of SUV it is having so much space for your luggage and persons sitting in it. I think it is the best SUV in this price range. This car is having a nice sound system. I am having its petrol variant. MG also provides diesel variant.
Read More"," Nov 23, 2019  ",5, 693 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
365,"Best build quality in its segment, good cabin insulation from the outside world, less NVH level, cabin cooling capacity is quite good.
"," Nov 22, 2019  ",5, 34 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
366,"The best car at this budget including all the features and especially the Internet inside concept. This car includes a very nice experience.
"," Nov 25, 2019  ",5, 32 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
367,"This is the best car under 20 lacs with lots of features and it is better than other cars and the best car.
"," Nov 25, 2019  ",5, 32 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
368,"MG Hector has the best engine and suspension. It has great pickup and an awesome music system. Overall, It is a value for money car.
"," Nov 24, 2019  ",5, 30 Views,1,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
369,"It is a complete package whether you are thriving for power or safety features, MG Hector has it all. The company has left no stones unturned when it comes to the body layout, it looks massive and beautiful at the same time. The interiors of the car are of premium quality and certainly makes the user feel true value for the money.
Read More"," Nov 24, 2019  ",4, 92 Views,0,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
370,"The performance is good. The sunroof is very nice. It is an internet car. AC condition is good in performance.
"," Nov 22, 2019  ",5, 38 Views,1,https://www.cardekho.com/mg/hector/user-reviews/4,MG Hector
